event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_5_trade_vol_mean,roll_5_trade_vol_std,roll_5_pnl_mean,roll_5_margin_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_10_margin_mean,roll_5_click_rate_mean,roll_5_session_dur_mean,roll_10_click_rate_mean,roll_10_session_dur_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,rolling_timezone_gap_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,rolling_immediate_withdrawal_5,deposit_amount_rolling_std,deposit_count_last_10,deposit_amount_rolling_mean,withdrawal_amount_vs_account_age,is_large_withdrawal,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore,click_rate_zscore,trade_vol_vs_baseline_zscore
EVT_743830,USER_0087,trade,2024-02-03 16:03:52,16,5,1,0,none,,,,,,,BTCUSD,1.5,15305.57,-50.53,1434.35,475.0,1.154,0.0,,,,,,,,135,51906.0,207229.0,2657878.0,15051.458000000002,2634.3940326515317,-141.324,2184.772,15051.458000000002,2634.3940326515317,-141.324,2184.772,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49032564446136384,-0.0014210888675786693,0.0,0.0,0.0,0.48858955906853635
EVT_703396,USER_0087,login,2024-02-07 18:36:50,18,2,0,0,none,10.83.159.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,139,354778.0,562007.0,3012656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_745915,USER_0087,withdrawal,2024-02-08 10:51:42,10,3,0,0,none,,,,,,,,,,,,,,,392.28,bank,0.0,,,,,140,58492.0,58492.0,3071148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,715.96,0.5479077043402593,0.0,0.0,0.0,0.0,2.782127659574468,0,0.0,0.0,-0.6572592297946517,0.0,0.0,0.0
EVT_183473,USER_0087,login,2024-02-09 07:29:16,7,4,0,0,none,10.83.159.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,141,74254.0,132746.0,3145402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_830115,USER_0087,deposit,2024-02-15 06:26:47,6,3,0,0,none,,,,,,,,,,,,,,,708.1,card,0.0,,,,,147,514651.0,514651.0,3660053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1424.06,0.0,0.0,5.557859300126233,2.0,712.03,0.0,0,0.0,0.0,0.489461753284698,0.0,0.0,0.0
EVT_740225,USER_0087,session,2024-02-18 16:28:37,16,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,22.3,14.0,0.63,,150,295310.0,809961.0,295310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3033333333333332,32.06666666666667,1.3033333333333332,32.06666666666667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.9702160301368232,-1.1172035392638835,0.0
EVT_762035,USER_0087,trade,2024-02-21 17:22:19,17,2,0,0,none,,,,,,,EURUSD,1.14,9074.96,224.22,1890.71,3373.0,0.684,0.0,,,,,,,,153,262422.0,1072383.0,557732.0,13448.616,3408.8441384624793,-49.87,2423.7239999999997,14055.375,3391.9188658855037,-80.39999999999999,2135.7616666666668,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.3984846407355185,1.8252182859498767,0.0,0.0,0.0,-1.3994852015663024
EVT_408106,USER_0087,deposit,2024-02-22 18:22:30,18,3,0,0,none,,,,,,,,,,,,,,,858.9,card,0.0,,,,,154,90011.0,1162394.0,647743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2282.96,0.0,0.0,84.88645671326687,3.0,760.9866666666667,0.0,0,0.0,0.0,1.037006317429989,0.0,0.0,0.0
EVT_962514,USER_0087,deposit,2024-03-02 22:22:30,22,5,1,0,none,,,,,,,,,,,,,,,659.23,card,0.0,,,,,163,792000.0,1954394.0,792000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2942.19,0.0,0.0,85.97913598658688,4.0,735.5475,0.0,0,0.0,0.0,0.3120181004346954,0.0,0.0,0.0
EVT_555161,USER_0087,session,2024-03-11 11:12:16,11,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,50.1,72.0,1.44,,172,737386.0,2691780.0,737386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3375,36.575,1.3375,36.575,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8625363348328499,0.3542352685470852,0.0
EVT_819656,USER_0087,withdrawal,2024-03-11 12:59:02,12,0,0,0,none,,,,,,,,,,,,,,,105.31,crypto,0.0,,,,,172,6406.0,2698186.0,743792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2942.19,0.035793065709544325,0.0,0.0,0.0,0.0,0.608728323699422,0,0.0,0.0,-1.6992278211260459,0.0,0.0,0.0
EVT_308252,USER_0087,trade,2024-03-14 03:01:38,3,3,0,0,none,,,,,,,USDJPY,0.05,9810.86,33.22,3641.91,175.0,0.74,0.0,,,,,,,,175,223356.0,2921542.0,967148.0,12466.734,3649.540277607579,-20.669999999999998,2468.566,13449.015714285715,3487.3049399541433,-64.16857142857143,2350.925714285714,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.1753964537239114,0.5553798124644027,0.0,0.0,0.0,-1.1745231024268323
EVT_178011,USER_0087,trade,2024-03-23 12:01:50,12,5,1,0,none,,,,,,,BTCUSD,0.48,15361.97,46.65,916.07,1931.0,1.159,0.0,,,,,,,,184,810012.0,3731554.0,1777160.0,13380.820000000002,3697.1248096527656,7.5600000000000005,2565.1040000000003,13688.135,3298.6955062829647,-50.316250000000004,2171.56875,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5074233122796197,0.6446674077466537,0.0,0.0,0.0,0.5086754607774181
EVT_173801,USER_0087,session,2024-03-25 11:37:07,11,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,33.7,54.0,1.6,,186,171317.0,3902871.0,1948477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,36.0,1.39,36.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.2186557078111298,0.6448898478677706,0.0
EVT_296284,USER_0087,session,2024-03-30 03:21:21,3,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,42.1,22.0,0.52,,191,402254.0,4305125.0,2350731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218,33.22,1.2449999999999999,37.016666666666666,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.33512558232359146,-1.3170285625468545,0.0
EVT_468145,USER_0088,trade,2024-01-02 22:13:10,22,1,0,0,none,,,,,,,GBPUSD,0.87,14684.23,29.04,4558.72,1395.0,1.039,1.0,,,,,,,,327,0.0,0.0,0.0,14684.23,0.0,29.04,4558.72,14684.23,0.0,29.04,4558.72,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.08476459920083992,0.14225099146747963,0.0,0.0,0.0,-0.08693957167898972
EVT_409783,USER_0088,trade,2024-01-03 09:14:06,9,2,0,0,none,,,,,,,AUDUSD,0.36,17563.23,-93.47,3919.96,1299.0,1.243,0.0,,,,,,,,327,39656.0,0.0,0.0,16123.73,2035.7604230360703,-32.215,4239.34,16123.73,2035.7604230360703,-32.215,4239.34,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1603675500076458,-0.691615534870818,0.0,0.0,0.0,1.1593509369300932
EVT_727203,USER_0088,session,2024-01-07 20:53:23,20,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,52.7,51.0,0.97,,332,387557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,52.7,0.97,52.7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1016347815851564,0.743058497099256,0.0
EVT_392582,USER_0088,deposit,2024-01-13 18:25:44,18,5,1,0,none,,,,,,,,,,,,,,,1204.73,bank,0.0,,,,,338,509541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1204.73,0.0,0.0,0.0,1.0,1204.73,0.0,0,0.0,0.0,-0.13060244051729195,0.0,0.0,0.0
EVT_666091,USER_0088,trade,2024-01-15 08:44:06,8,0,0,0,none,,,,,,,USDCHF,1.32,17804.45,-128.52,443.53,1459.0,1.26,0.0,,,,,,,,339,137902.0,0.0,137902.0,16683.97,1736.0203981520494,-64.31666666666668,2974.07,16683.97,1736.0203981520494,-64.31666666666668,2974.07,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2646922381049268,-0.9301839925327015,0.0,0.0,0.0,1.2632084793141827
EVT_108721,USER_0088,trade,2024-01-28 20:12:16,20,6,1,0,none,,,,,,,GBPUSD,0.63,14039.49,107.31,2654.35,3515.0,0.994,0.0,,,,,,,,353,1164490.0,0.0,1302392.0,16022.85,1938.4262945664632,-21.410000000000004,2894.1400000000003,16022.85,1938.4262945664632,-21.410000000000004,2894.1400000000003,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.36360673253904024,0.6749971592619337,0.0,0.0,0.0,-0.361856595636875
EVT_108739,USER_0088,login,2024-01-29 00:02:26,0,0,0,0,none,10.203.101.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,353,13810.0,0.0,1316202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_680175,USER_0088,trade,2024-01-30 19:25:57,19,1,0,0,none,,,,,,,USDCHF,1.35,11728.6,-243.15,4063.99,2893.0,0.83,0.0,,,,,,,,355,156211.0,156211.0,1472413.0,15164.0,2550.7330293662644,-65.75800000000001,3128.1099999999997,15164.0,2550.7330293662644,-65.75800000000001,3128.1099999999997,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.3630382824815193,-1.7104151566348895,0.0,0.0,0.0,-1.3637764162833919
EVT_776000,USER_0088,trade,2024-02-10 18:58:25,18,5,1,0,none,,,,,,,USDCHF,0.92,13255.94,173.09,1586.1,3361.0,0.938,0.0,,,,,,,,366,948748.0,1104959.0,2421161.0,14878.342,2693.857234259084,-36.94800000000001,2533.586,14845.99,2410.761985406274,-25.950000000000003,2871.1083333333336,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7024824864509222,1.122729916608544,0.0,0.0,0.0,-0.7039755587844664
EVT_652266,USER_0088,trade,2024-02-13 22:11:35,22,1,0,0,none,,,,,,,USDCHF,1.61,16937.41,-161.71,514.97,1712.0,1.199,1.0,,,,,,,,369,270790.0,1375749.0,2691951.0,14753.178,2548.5424518673417,-50.596000000000004,1852.5880000000002,15144.764285714287,2338.3769959515166,-45.34428571428572,2534.5171428571425,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8897080843537194,-1.1560923266210867,0.0,0.0,0.0,0.8905431801712713
EVT_582961,USER_0088,trade,2024-02-14 12:52:47,12,2,0,0,none,,,,,,,USDCHF,0.53,10537.4,150.99,697.26,1864.0,0.746,0.0,,,,,,,,369,52872.0,1428621.0,2744823.0,13299.768,2443.399000505239,5.306,1903.3339999999996,14568.84375,2709.3059681873065,-20.802500000000002,2304.86,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.8782176559226964,0.9723058676976275,0.0,0.0,0.0,-1.8769548610047784
EVT_725279,USER_0088,trade,2024-03-02 20:04:57,20,5,1,0,none,,,,,,,AUDUSD,1.05,13983.99,91.31,1066.49,815.0,0.99,0.0,,,,,,,,387,1494730.0,2923351.0,4239553.0,13288.668,2439.3211023090016,2.1060000000000003,1585.762,14503.859999999999,2541.810863434768,-8.345555555555556,2167.2633333333333,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.38760980106320525,0.5660928704576502,0.0,0.0,0.0,-0.3862936644331315
EVT_923975,USER_0088,deposit,2024-03-03 11:02:06,11,6,1,0,none,,,,,,,,,,,,,,,1560.2,crypto,0.0,,,,,387,53829.0,2977180.0,4293382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2764.9300000000003,0.0,0.0,251.35524750838198,2.0,1382.4650000000001,0.0,0,0.0,0.0,1.4461636479242914,0.0,0.0,0.0
EVT_993631,USER_0088,withdrawal,2024-03-03 19:49:31,19,6,1,0,none,,,,,,,,,,,,,,,862.25,crypto,0.0,,,,,388,31645.0,3008825.0,31645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2764.9300000000003,0.3118523796261345,0.0,0.0,0.0,0.0,2.216580976863753,0,0.0,0.0,-1.649748500577138,0.0,0.0,0.0
EVT_234278,USER_0088,trade,2024-03-08 16:03:16,16,4,0,0,none,,,,,,,AUDUSD,1.1,17004.52,268.75,3238.37,978.0,1.204,0.0,,,,,,,,393,418425.0,3427250.0,450070.0,14343.851999999999,2720.653750143521,104.48600000000002,1420.638,14753.926000000001,2523.5422660273925,19.363999999999997,2274.374,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9187323353205072,1.7738414332971533,0.0,0.0,0.0,0.9210895161665913
EVT_930835,USER_0088,session,2024-03-08 23:51:20,23,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,29.9,25.0,0.84,,393,28084.0,3455334.0,478154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,41.3,0.905,41.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.8504848831926858,0.393910528582738,0.0
EVT_819735,USER_0088,deposit,2024-03-18 11:21:09,11,0,0,0,none,,,,,,,,,,,,,,,1192.31,crypto,0.0,,,,,402,818989.0,4274323.0,1297143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3957.24,0.0,0.0,208.90836483970673,3.0,1319.08,0.0,0,0.0,0.0,-0.1856941073765053,0.0,0.0,0.0
EVT_735818,USER_0088,trade,2024-03-20 04:17:14,4,2,0,0,none,,,,,,,USDCHF,1.89,15445.04,-55.44,829.1,1697.0,1.093,0.0,,,,,,,,404,147365.0,4421688.0,147365.0,14781.672,2677.6135849987777,58.779999999999994,1269.238,14830.006999999998,2532.659734104972,10.916,1901.4119999999998,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24427638393195258,-0.43276365341913686,0.0,0.0,0.0,0.24296085707047338
EVT_320254,USER_0088,session,2024-03-22 02:07:11,2,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,36.9,10.0,0.27,,406,164997.0,4586685.0,312362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933333333333334,39.833333333333336,0.6933333333333334,39.833333333333336,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.2511498983924712,-1.1369690256819942,0.0
EVT_760460,USER_0088,trade,2024-03-27 21:17:54,21,2,0,0,none,,,,,,,GBPUSD,0.48,13480.18,-10.03,1736.82,438.0,0.954,1.0,,,,,,,,412,501043.0,5087728.0,813405.0,14090.226,2415.2973569066,89.11600000000001,1513.608,14421.702000000001,2366.7531249644294,19.259999999999998,1683.098,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6055014398588727,-0.12367966875647995,0.0,0.0,0.0,-0.6062272835994402
EVT_752079,USER_0088,trade,2024-03-28 10:08:35,10,3,0,0,none,,,,,,,AUDUSD,0.27,16978.42,-22.34,764.03,1895.0,1.202,0.0,,,,,,,,412,46241.0,5133969.0,859646.0,15378.429999999998,1639.846757810012,54.45,1526.962,14339.098999999998,2246.9553111980467,29.878000000000004,1715.148,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9074444057983314,-0.2074679059552755,0.0,0.0,0.0,0.908870981768463
EVT_437226,USER_0088,deposit,2024-03-29 14:41:29,14,4,0,0,none,,,,,,,,,,,,,,,1290.19,bank,0.0,,,,,414,102774.0,5236743.0,962420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,5247.43,0.0,0.0,171.18351154535887,4.0,1311.8575,0.0,0,0.0,0.0,0.24847435898257517,0.0,0.0,0.0
EVT_213994,USER_0088,kyc_change,2024-03-29 22:00:49,22,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,414,26360.0,5263103.0,26360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_844904,USER_0088,deposit,2024-03-30 10:31:56,10,5,1,0,none,,,,,,,,,,,,,,,1295.36,crypto,0.0,,,,,414,45067.0,5308170.0,71427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,6542.79,0.0,0.0,148.43274392801615,5.0,1308.558,0.0,0,0.0,0.0,0.27140704156406653,0.0,0.0,0.0
EVT_508187,USER_0089,trade,2024-01-03 21:24:49,21,2,0,0,none,,,,,,,USDCHF,1.99,23130.41,-26.08,1333.76,1370.0,1.23,1.0,,,,,,,,341,0.0,0.0,0.0,23130.41,0.0,-26.08,1333.76,23130.41,0.0,-26.08,1333.76,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2181706660953395,0.03529178309477525,0.0,0.0,0.0,1.2158422838177936
EVT_134007,USER_0089,login,2024-01-04 13:33:58,13,3,0,0,none,10.61.21.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,341,58149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_565371,USER_0089,login,2024-01-11 14:22:09,14,3,0,0,none,10.61.21.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,348,607691.0,607691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_182424,USER_0089,login,2024-01-12 00:12:51,0,4,0,0,none,10.61.21.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,349,35442.0,35442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_483450,USER_0089,login,2024-01-18 06:47:56,6,3,0,0,none,10.61.21.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,355,542105.0,542105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_855408,USER_0089,withdrawal,2024-01-25 22:03:22,22,3,0,0,none,,,,,,,,,,,,,,,312.7,bank,0.0,,,,,363,659726.0,659726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.859065934065934,0,0.0,0.0,-0.7877468976465406,0.0,0.0,0.0
EVT_922911,USER_0089,trade,2024-01-30 01:11:25,1,1,0,0,none,,,,,,,USDJPY,0.59,19461.59,-198.87,2145.23,1394.0,1.035,1.0,,,,,,,,367,356883.0,1016609.0,0.0,21296.0,2594.247500952829,-112.475,1739.495,21296.0,2594.247500952829,-112.475,1739.495,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3662126764106618,-1.1218367180335382,0.0,0.0,0.0,-0.36928161055783915
EVT_688285,USER_0089,kyc_change,2024-01-30 21:53:27,21,1,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,368,74522.0,1091131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_479021,USER_0089,session,2024-02-02 17:16:11,17,4,0,0,none,,,android_app,,,,,,,,,,,,,,,31.4,79.0,2.52,,370,242564.0,1333695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,31.4,2.52,31.4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_347085,USER_0089,login,2024-02-10 15:50:30,15,5,1,0,none,10.61.21.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,378,686059.0,2019754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_246622,USER_0089,trade,2024-02-11 16:32:53,16,6,1,0,none,,,,,,,XAUUSD,0.46,23668.99,65.45,4982.04,3510.0,1.259,0.0,,,,,,,,379,88943.0,88943.0,0.0,22086.99666666667,2289.560487983084,-53.166666666666664,2820.3433333333337,22086.99666666667,2289.560487983084,-53.166666666666664,2820.3433333333337,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4507569419570294,0.6482437577939739,0.0,0.0,0.0,1.4515786578531433
EVT_279098,USER_0089,trade,2024-02-16 11:20:24,11,4,0,0,none,,,,,,,USDCHF,0.55,17446.29,-163.79,4701.44,2312.0,0.928,0.0,,,,,,,,384,413251.0,502194.0,0.0,20926.82,2979.7255595552197,-80.82249999999999,3290.6175000000003,20926.82,2979.7255595552197,-80.82249999999999,3290.6175000000003,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.236521863057143,-0.8869153231635732,0.0,0.0,0.0,-1.2390675423434414
EVT_372986,USER_0089,trade,2024-02-16 14:39:59,14,4,0,0,none,,,,,,,USDJPY,0.91,18563.35,206.6,2177.11,1862.0,0.988,0.0,,,,,,,,384,11975.0,514169.0,0.0,20454.126,2788.596671424536,-23.337999999999994,3067.916,20454.126,2788.596671424536,-23.337999999999994,3067.916,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7541184590799106,1.5934876256929347,0.0,0.0,0.0,-0.7513371133047858
EVT_337009,USER_0089,deposit,2024-03-02 18:47:16,18,5,1,0,none,,,,,,,,,,,,,,,785.56,bank,0.0,,,,,400,1310837.0,1825006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,785.56,0.0,0.0,0.0,1.0,785.56,0.0,0,0.0,0.0,1.438124406204088,0.0,0.0,0.0
EVT_875926,USER_0089,trade,2024-03-07 08:53:49,8,3,0,0,none,,,,,,,USDJPY,0.65,20540.63,51.98,1967.44,2232.0,1.093,0.0,,,,,,,,404,396393.0,2221399.0,396393.0,19936.170000000002,2377.429304269635,-7.725999999999995,3194.652,20468.543333333335,2494.4466868840204,-10.784999999999997,2884.5033333333336,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09977175506803634,0.5580387638116926,0.0,0.0,0.0,0.10219113751286214
