event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_601093,USER_0139,deposit,2024-02-06 05:53:28,5,1,0,0,none,,,,,,,,,,,,,,,2549.72,card,0.0,,,,,155
EVT_699689,USER_0045,login,2024-02-06 06:03:28,6,1,0,0,none,10.135.59.1,UK,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,291
EVT_211222,USER_0100,deposit,2024-02-06 06:27:14,6,1,0,0,none,,,,,,,,,,,,,,,411.54,bank,0.0,,,,,326
EVT_959142,USER_0090,session,2024-02-06 07:23:27,7,1,0,0,none,,,ios_app,,,,,,,,,,,,,,,54.2,25.0,0.46,,260
EVT_587681,USER_0075,login,2024-02-06 07:33:58,7,1,0,0,none,10.118.196.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,243
EVT_909859,USER_0114,trade,2024-02-06 07:45:42,7,1,0,0,none,,,,,,,EURUSD,1.89,19765.72,175.07,2612.17,876.0,1.101,1.0,,,,,,,,378
EVT_536019,USER_0185,trade,2024-02-06 08:05:02,8,1,0,0,none,,,,,,,AUDUSD,1.16,2773.09,-89.49,2690.67,181.0,0.951,0.0,,,,,,,,345
EVT_586819,USER_0130,trade,2024-02-06 08:06:11,8,1,0,0,none,,,,,,,USDCHF,1.97,15767.3,-58.25,1097.32,2782.0,1.243,0.0,,,,,,,,76
EVT_608817,USER_0133,trade,2024-02-06 08:19:40,8,1,0,0,none,,,,,,,USDJPY,1.34,12274.19,65.79,4574.71,2884.0,0.862,1.0,,,,,,,,112
EVT_549339,USER_0099,trade,2024-02-06 09:37:02,9,1,0,0,none,,,,,,,USDCHF,1.54,19281.54,-120.83,2365.41,2587.0,1.08,0.0,,,,,,,,225
EVT_880746,USER_0054,withdrawal,2024-02-06 09:57:37,9,1,0,0,none,,,,,,,,,,,,,,,221.65,crypto,0.0,,,,,44
EVT_602780,USER_0139,login,2024-02-06 10:37:23,10,1,0,0,none,10.116.46.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,155
EVT_226842,USER_0066,session,2024-02-06 11:00:32,11,1,0,0,none,,,safari_mac,,,,,,,,,,,,,,,23.9,56.0,2.34,,344
EVT_587449,USER_0075,withdrawal,2024-02-06 11:02:21,11,1,0,0,none,,,,,,,,,,,,,,,176.94,bank,0.0,,,,,243
EVT_293194,USER_0189,trade,2024-02-06 11:56:16,11,1,0,0,none,,,,,,,USDCHF,0.64,14474.73,143.51,4630.74,259.0,0.879,0.0,,,,,,,,212
EVT_330906,USER_0150,session,2024-02-06 12:37:50,12,1,0,0,none,,,chrome_win,,,,,,,,,,,,,,,5.7,70.0,12.28,,95
EVT_360733,USER_0156,trade,2024-02-06 12:52:35,12,1,0,0,none,,,,,,,USDJPY,0.42,1523.38,172.77,3155.19,1326.0,1.028,0.0,,,,,,,,359
EVT_735271,USER_0123,kyc_change,2024-02-06 13:21:41,13,1,0,0,none,,,,,,,,,,,,,,,,,,,,,email_update,200
EVT_672433,USER_0160,session,2024-02-06 13:22:57,13,1,0,0,none,,,ios_app,,,,,,,,,,,,,,,37.7,78.0,2.07,,131
EVT_291551,USER_0197,login,2024-02-06 13:49:13,13,1,0,0,none,10.58.207.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,222
EVT_767768,USER_0176,trade,2024-02-06 15:09:07,15,1,0,0,none,,,,,,,XAUUSD,1.34,15336.79,-53.39,4693.88,2667.0,1.135,0.0,,,,,,,,226
EVT_760972,USER_0146,trade,2024-02-06 17:29:37,17,1,0,0,none,,,,,,,AUDUSD,0.8,18565.02,77.17,2294.92,3073.0,1.116,0.0,,,,,,,,360
EVT_380357,USER_0036,deposit,2024-02-06 18:40:10,18,1,0,0,none,,,,,,,,,,,,,,,2279.88,card,0.0,,,,,216
EVT_134183,USER_0055,session,2024-02-06 18:45:37,18,1,0,0,none,,,safari_mac,,,,,,,,,,,,,,,43.7,10.0,0.23,,145
EVT_732928,USER_0111,login,2024-02-06 18:59:55,18,1,0,0,none,10.38.80.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,171
EVT_119629,USER_0129,withdrawal,2024-02-06 19:14:07,19,1,0,0,none,,,,,,,,,,,,,,,131.02,crypto,0.0,,,,,294
EVT_218733,USER_0126,login,2024-02-06 19:21:17,19,1,0,0,none,10.122.81.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,365
EVT_599127,USER_0103,trade,2024-02-06 19:44:57,19,1,0,0,none,,,,,,,EURUSD,0.1,3096.44,-355.46,914.79,2672.0,1.058,0.0,,,,,,,,186
EVT_904402,USER_0121,trade,2024-02-06 19:59:44,19,1,0,0,none,,,,,,,XAUUSD,1.2,17232.92,113.17,472.82,1833.0,0.937,0.0,,,,,,,,85
EVT_959462,USER_0137,deposit,2024-02-06 20:18:55,20,1,0,0,none,,,,,,,,,,,,,,,1432.77,card,0.0,,,,,68
EVT_886786,USER_0000,login,2024-02-06 21:04:01,21,1,0,1,brute_forcer,10.12.140.1,US,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,115
EVT_405980,USER_0100,login,2024-02-06 21:32:39,21,1,0,0,none,10.156.128.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,327
EVT_662192,USER_0110,trade,2024-02-06 22:07:30,22,1,0,0,none,,,,,,,GBPUSD,1.15,15918.5,-125.75,2374.91,3342.0,1.18,0.0,,,,,,,,334
EVT_947808,USER_0198,login,2024-02-06 22:07:40,22,1,0,0,none,10.45.223.1,NG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,173
EVT_169224,USER_0184,session,2024-02-06 22:37:08,22,1,0,0,none,,,chrome_win,,,,,,,,,,,,,,,52.6,42.0,0.8,,129
EVT_844162,USER_0059,trade,2024-02-06 23:05:53,23,1,0,0,none,,,,,,,USDJPY,0.24,15915.39,227.04,3552.32,1556.0,0.886,0.0,,,,,,,,384
EVT_802812,USER_0006,login,2024-02-06 23:29:31,23,1,0,1,deposit_withdrawal_cycler,10.185.98.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,313
EVT_586279,USER_0020,deposit,2024-02-06 23:57:35,23,1,0,1,deposit_withdrawal_cycler,,,,,,,,,,,,,,,1725.43,crypto,0.0,,,,,371
EVT_943706,USER_0196,trade,2024-02-07 00:20:43,0,2,0,0,none,,,,,,,USDCHF,0.34,6874.08,222.3,2209.59,564.0,0.852,0.0,,,,,,,,239
EVT_245237,USER_0104,deposit,2024-02-07 00:28:18,0,2,0,0,none,,,,,,,,,,,,,,,607.72,bank,0.0,,,,,291
EVT_349799,USER_0041,trade,2024-02-07 00:28:21,0,2,0,0,none,,,,,,,XAUUSD,1.83,7722.15,67.57,1671.25,2015.0,1.06,1.0,,,,,,,,160
EVT_762902,USER_0081,kyc_change,2024-02-07 00:51:36,0,2,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,254
EVT_146649,USER_0178,session,2024-02-07 00:56:09,0,2,0,0,none,,,android_app,,,,,,,,,,,,,,,5.8,14.0,2.41,,43
EVT_158639,USER_0147,login,2024-02-07 01:04:00,1,2,0,0,none,10.195.183.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,393
EVT_321476,USER_0103,trade,2024-02-07 01:06:39,1,2,0,0,none,,,,,,,EURUSD,1.13,3097.84,163.65,3160.61,3120.0,1.058,1.0,,,,,,,,187
EVT_533174,USER_0174,trade,2024-02-07 01:21:13,1,2,0,0,none,,,,,,,BTCUSD,0.36,8461.72,48.94,4693.2,212.0,1.042,0.0,,,,,,,,174
EVT_722691,USER_0160,deposit,2024-02-07 02:10:11,2,2,0,0,none,,,,,,,,,,,,,,,2137.67,bank,0.0,,,,,131
EVT_784925,USER_0166,trade,2024-02-07 02:21:34,2,2,0,0,none,,,,,,,AUDUSD,1.88,1125.74,19.83,3713.41,955.0,0.884,0.0,,,,,,,,52
EVT_869832,USER_0146,login,2024-02-07 03:04:04,3,2,0,0,none,10.233.154.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,360
EVT_936547,USER_0058,session,2024-02-07 03:34:51,3,2,0,0,none,,,chrome_win,,,,,,,,,,,,,,,22.0,23.0,1.05,,232
EVT_122301,USER_0151,trade,2024-02-07 04:07:21,4,2,0,0,none,,,,,,,USDJPY,1.09,8785.75,-189.42,456.41,2857.0,0.779,0.0,,,,,,,,275
EVT_621249,USER_0062,trade,2024-02-07 04:53:10,4,2,0,0,none,,,,,,,XAUUSD,1.69,3842.65,202.67,4347.43,3224.0,0.721,0.0,,,,,,,,139
EVT_659711,USER_0122,login,2024-02-07 05:11:31,5,2,0,0,none,10.18.232.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,357
EVT_890371,USER_0066,trade,2024-02-07 05:47:35,5,2,0,0,none,,,,,,,GBPUSD,1.69,3517.37,237.02,784.88,2875.0,1.073,1.0,,,,,,,,345
EVT_994303,USER_0030,trade,2024-02-07 05:55:20,5,2,0,0,none,,,,,,,GBPUSD,0.2,7280.18,-56.7,4174.44,3311.0,0.868,1.0,,,,,,,,330
EVT_402790,USER_0095,withdrawal,2024-02-07 06:07:22,6,2,0,0,none,,,,,,,,,,,,,,,1026.14,bank,0.0,,,,,129
EVT_330935,USER_0157,trade,2024-02-07 06:31:38,6,2,0,0,none,,,,,,,USDJPY,0.28,16728.89,10.42,3188.96,1126.0,0.991,0.0,,,,,,,,150
EVT_548901,USER_0116,trade,2024-02-07 06:35:54,6,2,0,0,none,,,,,,,EURUSD,1.21,13963.91,226.21,2499.95,1931.0,1.167,0.0,,,,,,,,170
EVT_330628,USER_0022,trade,2024-02-07 06:50:44,6,2,0,1,ip_hopper,,,,,,,XAUUSD,0.28,5732.55,41.72,4015.15,188.0,0.969,0.0,,,,,,,,108
EVT_413388,USER_0010,deposit,2024-02-07 07:09:58,7,2,0,1,structurer,,,,,,,,,,,,,,,424.85,crypto,0.0,,,,,389
EVT_618213,USER_0196,trade,2024-02-07 09:09:20,9,2,0,0,none,,,,,,,AUDUSD,0.25,6672.32,199.81,4565.57,2021.0,0.827,1.0,,,,,,,,240
EVT_696337,USER_0149,login,2024-02-07 10:42:04,10,2,0,0,none,10.254.146.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,155
EVT_859143,USER_0029,trade,2024-02-07 11:09:21,11,2,0,1,ip_hopper,,,,,,,USDJPY,0.95,2137.75,-64.74,4897.61,2304.0,1.15,0.0,,,,,,,,91
EVT_623850,USER_0126,login,2024-02-07 11:10:42,11,2,0,0,none,10.122.81.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,366
EVT_540038,USER_0012,trade,2024-02-07 11:17:55,11,2,0,1,dormant_withdrawer,,,,,,,XAUUSD,1.13,8643.2,-8.37,4792.36,680.0,0.894,0.0,,,,,,,,348
EVT_695484,USER_0188,session,2024-02-07 11:26:13,11,2,0,0,none,,,chrome_win,,,,,,,,,,,,,,,30.5,63.0,2.07,,109
EVT_745974,USER_0165,trade,2024-02-07 11:34:21,11,2,0,0,none,,,,,,,EURUSD,0.87,8401.72,-200.92,448.02,1787.0,1.082,0.0,,,,,,,,322
EVT_398477,USER_0094,trade,2024-02-07 11:42:27,11,2,0,0,none,,,,,,,USDJPY,0.97,12149.8,-70.99,2619.07,1151.0,1.098,0.0,,,,,,,,331
EVT_213915,USER_0136,login,2024-02-07 12:27:22,12,2,0,0,none,10.7.73.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,99
EVT_723532,USER_0100,session,2024-02-07 12:58:52,12,2,0,0,none,,,safari_mac,,,,,,,,,,,,,,,58.7,48.0,0.82,,327
EVT_912609,USER_0015,login,2024-02-07 13:46:45,13,2,0,1,ip_hopper,192.133.228.55,AE,firefox_linux,1.0,0.0,4.0,,,,,,,,,,,,,,,,197
EVT_432427,USER_0015,login,2024-02-07 13:46:45,13,2,0,1,ip_hopper,192.37.230.120,UK,firefox_linux,1.0,0.0,8.0,,,,,,,,,,,,,,,,197
EVT_928766,USER_0015,login,2024-02-07 13:47:45,13,2,0,1,ip_hopper,192.252.13.93,SG,firefox_linux,1.0,0.0,7.0,,,,,,,,,,,,,,,,197
EVT_633469,USER_0015,login,2024-02-07 13:47:45,13,2,0,1,ip_hopper,192.114.62.253,NG,safari_mac,1.0,0.0,6.0,,,,,,,,,,,,,,,,197
EVT_309902,USER_0015,login,2024-02-07 13:49:45,13,2,0,1,ip_hopper,192.62.69.219,CN,chrome_win,1.0,0.0,4.0,,,,,,,,,,,,,,,,197
EVT_676713,USER_0015,login,2024-02-07 13:50:45,13,2,0,1,ip_hopper,192.148.153.218,US,safari_mac,1.0,0.0,5.0,,,,,,,,,,,,,,,,197
EVT_969325,USER_0015,login,2024-02-07 13:50:45,13,2,0,1,ip_hopper,192.93.66.111,UK,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,197
EVT_651231,USER_0015,login,2024-02-07 13:51:45,13,2,0,1,ip_hopper,192.210.209.211,CN,firefox_linux,1.0,0.0,7.0,,,,,,,,,,,,,,,,197
EVT_848022,USER_0015,login,2024-02-07 13:52:45,13,2,0,1,ip_hopper,192.227.44.208,UK,android_app,1.0,0.0,8.0,,,,,,,,,,,,,,,,197
EVT_590110,USER_0015,login,2024-02-07 13:54:45,13,2,0,1,ip_hopper,192.66.44.17,NG,android_app,1.0,0.0,7.0,,,,,,,,,,,,,,,,197
EVT_258162,USER_0158,trade,2024-02-07 14:00:24,14,2,0,0,none,,,,,,,GBPUSD,1.94,8942.51,145.38,4981.12,472.0,1.02,0.0,,,,,,,,384
EVT_829222,USER_0013,withdrawal,2024-02-07 14:03:58,14,2,0,1,deposit_withdrawal_cycler,,,,,,,,,,,,,,,687.85,bank,0.0,,,,,348
EVT_579975,USER_0045,trade,2024-02-07 14:32:42,14,2,0,0,none,,,,,,,USDJPY,0.95,2462.87,1.48,3343.38,2719.0,0.753,0.0,,,,,,,,293
EVT_761282,USER_0142,trade,2024-02-07 14:42:08,14,2,0,0,none,,,,,,,BTCUSD,1.87,12836.03,-210.06,3122.24,2689.0,1.071,0.0,,,,,,,,64
EVT_735605,USER_0026,deposit,2024-02-07 14:43:13,14,2,0,1,dormant_withdrawer,,,,,,,,,,,,,,,2599.16,bank,0.0,,,,,142
EVT_736017,USER_0157,session,2024-02-07 15:52:26,15,2,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,5.4,23.0,4.26,,151
EVT_678870,USER_0022,deposit,2024-02-07 16:20:11,16,2,0,1,ip_hopper,,,,,,,,,,,,,,,2063.56,bank,0.0,,,,,109
EVT_923039,USER_0040,deposit,2024-02-07 17:04:15,17,2,0,0,none,,,,,,,,,,,,,,,1824.25,card,0.0,,,,,141
EVT_162976,USER_0097,trade,2024-02-07 17:28:52,17,2,0,0,none,,,,,,,EURUSD,1.98,5289.83,-41.83,1056.32,1792.0,0.711,1.0,,,,,,,,366
EVT_666809,USER_0125,login,2024-02-07 17:53:38,17,2,0,0,none,10.147.224.1,UK,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,158
EVT_476984,USER_0005,deposit,2024-02-07 18:07:56,18,2,0,1,dormant_withdrawer,,,,,,,,,,,,,,,3109.13,bank,0.0,,,,,188
EVT_684745,USER_0138,trade,2024-02-07 18:31:39,18,2,0,0,none,,,,,,,EURUSD,1.95,21257.33,-207.81,2708.29,3264.0,1.315,0.0,,,,,,,,311
EVT_703396,USER_0087,login,2024-02-07 18:36:50,18,2,0,0,none,10.83.159.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,139
EVT_214695,USER_0183,trade,2024-02-07 18:37:23,18,2,0,0,none,,,,,,,BTCUSD,0.04,15513.6,-113.68,2747.47,3073.0,0.805,0.0,,,,,,,,104
EVT_105547,USER_0041,kyc_change,2024-02-07 18:40:38,18,2,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,161
EVT_798201,USER_0052,trade,2024-02-07 18:55:38,18,2,0,0,none,,,,,,,XAUUSD,1.74,19266.62,83.81,2729.12,2721.0,1.056,0.0,,,,,,,,393
EVT_668585,USER_0018,session,2024-02-07 19:34:05,19,2,0,1,bot_trader,,,android_app,,,,,,,,,,,,,,,9.3,36.0,3.87,,343
EVT_621789,USER_0064,login,2024-02-07 19:44:18,19,2,0,0,none,10.220.164.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,319
EVT_222520,USER_0155,login,2024-02-07 19:45:18,19,2,0,0,none,10.187.46.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,194
EVT_331307,USER_0165,session,2024-02-07 20:07:15,20,2,0,0,none,,,safari_mac,,,,,,,,,,,,,,,58.6,68.0,1.16,,322
EVT_541727,USER_0075,session,2024-02-07 20:14:07,20,2,0,0,none,,,safari_mac,,,,,,,,,,,,,,,53.4,37.0,0.69,,244
EVT_568881,USER_0074,deposit,2024-02-07 20:43:31,20,2,0,0,none,,,,,,,,,,,,,,,1027.63,card,0.0,,,,,349
EVT_749633,USER_0193,trade,2024-02-07 21:07:32,21,2,0,0,none,,,,,,,AUDUSD,0.86,6577.62,-98.85,1296.06,2640.0,1.034,1.0,,,,,,,,356
EVT_973548,USER_0182,kyc_change,2024-02-07 21:37:51,21,2,0,0,none,,,,,,,,,,,,,,,,,,,,,email_update,360
EVT_691098,USER_0186,session,2024-02-07 21:42:28,21,2,0,0,none,,,safari_mac,,,,,,,,,,,,,,,5.3,39.0,7.36,,113
EVT_736933,USER_0092,trade,2024-02-07 22:08:24,22,2,0,0,none,,,,,,,BTCUSD,1.41,6370.34,-17.93,305.83,3270.0,1.08,0.0,,,,,,,,72
EVT_719171,USER_0135,session,2024-02-07 22:22:26,22,2,0,0,none,,,ios_app,,,,,,,,,,,,,,,38.3,32.0,0.84,,49
EVT_934080,USER_0053,login,2024-02-07 22:37:49,22,2,0,0,none,10.170.210.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,360
EVT_389666,USER_0084,deposit,2024-02-07 23:09:25,23,2,0,0,none,,,,,,,,,,,,,,,1753.34,bank,0.0,,,,,325
EVT_949330,USER_0076,deposit,2024-02-07 23:18:23,23,2,0,0,none,,,,,,,,,,,,,,,1335.62,card,0.0,,,,,239
EVT_545853,USER_0105,session,2024-02-07 23:58:39,23,2,0,0,none,,,android_app,,,,,,,,,,,,,,,59.4,17.0,0.29,,304
EVT_908274,USER_0146,session,2024-02-08 00:29:50,0,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,49.0,22.0,0.45,,361
EVT_383891,USER_0062,trade,2024-02-08 00:33:52,0,3,0,0,none,,,,,,,XAUUSD,0.91,4671.37,-252.13,4362.54,2201.0,0.876,1.0,,,,,,,,139
EVT_157219,USER_0191,trade,2024-02-08 00:50:45,0,3,0,0,none,,,,,,,USDCHF,1.49,13725.4,97.08,2184.92,1284.0,1.06,0.0,,,,,,,,172
EVT_970085,USER_0127,login,2024-02-08 01:57:59,1,3,0,0,none,10.58.236.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,40
EVT_399244,USER_0066,login,2024-02-08 02:53:59,2,3,0,0,none,10.171.47.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,345
EVT_615959,USER_0156,login,2024-02-08 02:54:16,2,3,0,0,none,10.232.188.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,361
EVT_810450,USER_0002,trade,2024-02-08 02:59:18,2,3,0,1,wash_trader,,,,,,,GBPUSD,1.87,4110.34,-38.28,771.13,1788.0,1.037,0.0,,,,,,,,174
EVT_705474,USER_0173,trade,2024-02-08 03:03:32,3,3,0,0,none,,,,,,,USDCHF,1.97,10076.72,-103.79,2105.74,3225.0,0.771,0.0,,,,,,,,278
EVT_213927,USER_0054,login,2024-02-08 03:21:33,3,3,0,0,none,10.19.240.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,46
EVT_980651,USER_0012,deposit,2024-02-08 03:31:42,3,3,0,1,dormant_withdrawer,,,,,,,,,,,,,,,2362.66,bank,0.0,,,,,348
EVT_413619,USER_0165,session,2024-02-08 03:43:37,3,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,18.4,67.0,3.64,,322
EVT_298105,USER_0140,login,2024-02-08 03:56:42,3,3,0,0,none,10.227.85.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,277
EVT_940257,USER_0164,session,2024-02-08 04:29:48,4,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,19.8,42.0,2.12,,394
EVT_791593,USER_0022,deposit,2024-02-08 04:35:15,4,3,0,1,ip_hopper,,,,,,,,,,,,,,,2236.43,bank,0.0,,,,,109
EVT_975224,USER_0046,session,2024-02-08 04:54:28,4,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,8.9,48.0,5.39,,213
EVT_959162,USER_0140,trade,2024-02-08 08:19:28,8,3,0,0,none,,,,,,,EURUSD,1.07,19951.28,-125.93,4064.27,2823.0,1.114,1.0,,,,,,,,277
EVT_501320,USER_0185,trade,2024-02-08 08:24:49,8,3,0,0,none,,,,,,,AUDUSD,0.63,3156.59,227.18,1435.86,1523.0,1.083,0.0,,,,,,,,347
EVT_226672,USER_0138,session,2024-02-08 08:33:56,8,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,44.5,32.0,0.72,,312
EVT_482201,USER_0120,trade,2024-02-08 09:15:10,9,3,0,0,none,,,,,,,AUDUSD,1.54,16058.59,-216.78,4073.58,1477.0,0.851,0.0,,,,,,,,143
EVT_904390,USER_0177,login,2024-02-08 09:30:30,9,3,0,0,none,10.211.173.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,366
EVT_340474,USER_0137,session,2024-02-08 09:38:34,9,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,55.6,9.0,0.16,,69
EVT_447596,USER_0009,session,2024-02-08 10:15:50,10,3,0,1,wash_trader,,,safari_mac,,,,,,,,,,,,,,,8.4,43.0,5.12,,44
EVT_545668,USER_0060,trade,2024-02-08 10:30:49,10,3,0,0,none,,,,,,,USDCHF,1.88,16536.97,-164.79,4697.09,1035.0,1.012,0.0,,,,,,,,45
EVT_745915,USER_0087,withdrawal,2024-02-08 10:51:42,10,3,0,0,none,,,,,,,,,,,,,,,392.28,bank,0.0,,,,,140
EVT_539328,USER_0177,login,2024-02-08 11:33:46,11,3,0,0,none,10.211.173.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,366
EVT_812930,USER_0002,session,2024-02-08 11:39:26,11,3,0,1,wash_trader,,,firefox_linux,,,,,,,,,,,,,,,58.2,38.0,0.65,,174
EVT_662277,USER_0042,trade,2024-02-08 13:29:59,13,3,0,0,none,,,,,,,BTCUSD,1.98,7136.76,-27.9,4239.07,1541.0,1.033,0.0,,,,,,,,300
EVT_550513,USER_0136,trade,2024-02-08 14:44:42,14,3,0,0,none,,,,,,,GBPUSD,1.6,17989.48,106.35,2459.46,475.0,1.029,0.0,,,,,,,,100
EVT_258263,USER_0037,login,2024-02-08 14:59:11,14,3,0,0,none,10.80.29.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,331
EVT_179623,USER_0045,deposit,2024-02-08 15:20:24,15,3,0,0,none,,,,,,,,,,,,,,,2159.55,card,0.0,,,,,294
EVT_811152,USER_0154,session,2024-02-08 16:58:11,16,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,23.3,38.0,1.63,,141
EVT_418886,USER_0139,session,2024-02-08 17:44:28,17,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,53.3,12.0,0.23,,157
EVT_587802,USER_0124,trade,2024-02-08 18:17:41,18,3,0,0,none,,,,,,,USDJPY,1.57,21378.87,172.81,2017.75,3205.0,1.107,0.0,,,,,,,,190
EVT_515943,USER_0190,session,2024-02-08 18:32:02,18,3,0,0,none,,,android_app,,,,,,,,,,,,,,,13.9,77.0,5.54,,204
EVT_636409,USER_0093,withdrawal,2024-02-08 18:44:16,18,3,0,0,none,,,,,,,,,,,,,,,127.63,crypto,0.0,,,,,223
EVT_204926,USER_0107,kyc_change,2024-02-08 20:47:09,20,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,357
EVT_206663,USER_0101,deposit,2024-02-08 21:31:20,21,3,0,0,none,,,,,,,,,,,,,,,2555.32,crypto,0.0,,,,,215
EVT_876497,USER_0167,login,2024-02-08 21:49:02,21,3,0,0,none,10.1.141.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,306
EVT_825309,USER_0149,deposit,2024-02-08 21:56:36,21,3,0,0,none,,,,,,,,,,,,,,,318.25,bank,0.0,,,,,156
EVT_729557,USER_0012,deposit,2024-02-08 22:28:44,22,3,0,1,dormant_withdrawer,,,,,,,,,,,,,,,2714.04,bank,0.0,,,,,349
EVT_355047,USER_0121,trade,2024-02-08 23:09:34,23,3,0,0,none,,,,,,,XAUUSD,1.58,20151.85,282.6,3720.14,2273.0,1.096,0.0,,,,,,,,88
EVT_468260,USER_0066,trade,2024-02-08 23:23:40,23,3,0,0,none,,,,,,,USDCHF,1.83,3345.75,106.12,3072.93,2278.0,1.021,0.0,,,,,,,,346
EVT_106662,USER_0005,deposit,2024-02-08 23:29:01,23,3,0,1,dormant_withdrawer,,,,,,,,,,,,,,,2725.36,crypto,0.0,,,,,189
EVT_464314,USER_0148,trade,2024-02-09 00:12:48,0,4,0,0,none,,,,,,,USDCHF,0.46,14066.98,408.29,4730.24,752.0,0.9,1.0,,,,,,,,50
EVT_939738,USER_0164,deposit,2024-02-09 00:26:24,0,4,0,0,none,,,,,,,,,,,,,,,855.09,card,0.0,,,,,395
EVT_817318,USER_0173,trade,2024-02-09 00:44:52,0,4,0,0,none,,,,,,,USDCHF,0.11,14063.0,588.94,271.07,2011.0,1.076,1.0,,,,,,,,278
EVT_754911,USER_0146,session,2024-02-09 00:47:29,0,4,0,0,none,,,safari_mac,,,,,,,,,,,,,,,42.9,23.0,0.54,,362
EVT_592879,USER_0106,session,2024-02-09 00:52:43,0,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,58.9,64.0,1.09,,159
EVT_206260,USER_0047,trade,2024-02-09 00:53:11,0,4,0,0,none,,,,,,,AUDUSD,0.3,17881.34,79.03,882.37,2856.0,1.143,1.0,,,,,,,,274
EVT_949206,USER_0155,login,2024-02-09 02:04:44,2,4,0,0,none,10.187.46.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,195
EVT_840464,USER_0042,withdrawal,2024-02-09 02:43:13,2,4,0,0,none,,,,,,,,,,,,,,,713.06,crypto,0.0,,,,,301
EVT_993692,USER_0065,login,2024-02-09 02:54:50,2,4,0,0,none,10.242.86.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,158
EVT_205032,USER_0068,trade,2024-02-09 03:01:17,3,4,0,0,none,,,,,,,AUDUSD,1.52,12773.79,-86.52,4562.0,112.0,1.177,1.0,,,,,,,,149
EVT_182659,USER_0096,session,2024-02-09 03:42:12,3,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,6.2,54.0,8.71,,246
EVT_856153,USER_0047,withdrawal,2024-02-09 03:42:30,3,4,0,0,none,,,,,,,,,,,,,,,940.88,crypto,0.0,,,,,274
